Date,Ticker,Sector,Open,High,Low,Close,Volume
2024-12-03,MSFT,Technology,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,18302000.0
2024-12-04,MSFT,Technology,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,26009400.0
2024-12-05,MSFT,Technology,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,21697800.0
2024-12-06,MSFT,Technology,442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,18821000.0
2024-12-09,MSFT,Technology,442.6000061035156,448.3299865722656,440.5,446.0199890136719,19144400.0
2024-12-10,MSFT,Technology,444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,18469500.0
2024-12-11,MSFT,Technology,444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,19200200.0
2024-12-12,MSFT,Technology,449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,20834800.0
2024-12-13,MSFT,Technology,448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,20177800.0
2024-12-16,MSFT,Technology,447.2699890136719,452.17999267578125,445.2799987792969,451.5899963378906,23598800.0
2024-12-17,MSFT,Technology,451.010009765625,455.2900085449219,449.57000732421875,454.4599914550781,22733500.0
2024-12-18,MSFT,Technology,451.32000732421875,452.6499938964844,437.0199890136719,437.3900146484375,24444500.0
2024-12-19,MSFT,Technology,441.6199951171875,443.17999267578125,436.32000732421875,437.0299987792969,22963700.0
2024-12-20,MSFT,Technology,433.1099853515625,443.739990234375,428.6300048828125,436.6000061035156,64263700.0
2024-12-23,MSFT,Technology,436.739990234375,437.6499938964844,432.8299865722656,435.25,19152500.0
2024-12-24,MSFT,Technology,434.6499938964844,439.6000061035156,434.19000244140625,439.3299865722656,7164500.0
2024-12-26,MSFT,Technology,439.0799865722656,440.94000244140625,436.6300048828125,438.1099853515625,8194200.0
2024-12-27,MSFT,Technology,434.6000061035156,435.2200012207031,426.3500061035156,430.5299987792969,18117700.0
2024-12-30,MSFT,Technology,426.05999755859375,427.54998779296875,421.8999938964844,424.8299865722656,13158700.0
2024-12-31,MSFT,Technology,426.1000061035156,426.7300109863281,420.6600036621094,421.5,13246500.0
2024-12-02,GOOGL,Technology,168.5767985152317,171.88300683066288,168.37703052095557,171.29368591308594,23789100.0
2024-12-03,GOOGL,Technology,171.29368202779142,172.4823069012363,170.65441531581507,171.1438446044922,22248700.0
2024-12-04,GOOGL,Technology,170.95406461457648,174.70976999200622,170.86417130279446,174.17037963867188,31615100.0
2024-12-05,GOOGL,Technology,175.15925501840792,175.858450636237,172.13272486876673,172.44236755371094,21356200.0
2024-12-06,GOOGL,Technology,171.83306973436635,174.8795813358406,171.6632661685559,174.510009765625,21462400.0
2024-12-09,GOOGL,Technology,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,25389600.0
2024-12-10,GOOGL,Technology,182.85000610351562,186.36000061035156,181.0500030517578,185.1699981689453,54813000.0
2024-12-11,GOOGL,Technology,185.30999755859375,195.61000061035156,184.85000610351562,195.39999389648438,67894100.0
2024-12-12,GOOGL,Technology,195.0,195.17999267578125,191.7100067138672,191.9600067138672,34817500.0
2024-12-13,GOOGL,Technology,191.00999450683594,192.72999572753906,189.63999938964844,189.82000732421875,25143500.0
2024-12-16,GOOGL,Technology,192.8699951171875,199.0,192.6199951171875,196.66000366210938,44934900.0
2024-12-17,GOOGL,Technology,197.25,201.4199981689453,194.97999572753906,195.4199981689453,43504000.0
2024-12-18,GOOGL,Technology,195.22000122070312,197.0,187.74000549316406,188.39999389648438,34166100.0
2024-12-19,GOOGL,Technology,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683594,32265200.0
2024-12-20,GOOGL,Technology,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210938,63462900.0
2024-12-23,GOOGL,Technology,192.6199951171875,195.10000610351562,190.14999389648438,194.6300048828125,25675000.0
2024-12-24,GOOGL,Technology,194.83999633789062,196.11000061035156,193.77999877929688,196.11000061035156,10403300.0
2024-12-26,GOOGL,Technology,195.14999389648438,196.75,194.3800048828125,195.60000610351562,12046600.0
2024-12-27,GOOGL,Technology,194.9499969482422,195.32000732421875,190.64999389648438,192.75999450683594,18891400.0
2024-12-30,GOOGL,Technology,189.8000030517578,192.5500030517578,189.1199951171875,191.24000549316406,14264700.0
2024-12-31,GOOGL,Technology,191.0800018310547,191.9600067138672,188.50999450683594,189.3000030517578,17466900.0
2024-12-02,AMZN,Technology,209.9600067138672,212.99000549316406,209.50999450683594,210.7100067138672,39523200.0
2024-12-03,AMZN,Technology,210.30999755859375,214.02000427246094,209.64999389648438,213.44000244140625,32214800.0
2024-12-04,AMZN,Technology,215.9600067138672,220.0,215.75,218.16000366210938,48745700.0
2024-12-05,AMZN,Technology,218.02999877929688,222.14999389648438,217.3000030517578,220.5500030517578,41140200.0
2024-12-06,AMZN,Technology,220.75,227.14999389648438,220.60000610351562,227.02999877929688,44178100.0
2024-12-09,AMZN,Technology,227.2100067138672,230.0800018310547,225.6699981689453,226.08999633789062,46819400.0
2024-12-10,AMZN,Technology,226.08999633789062,229.05999755859375,224.1999969482422,225.0399932861328,31199900.0
2024-12-11,AMZN,Technology,226.41000366210938,231.1999969482422,226.25999450683594,230.25999450683594,35385800.0
2024-12-12,AMZN,Technology,229.8300018310547,231.08999633789062,227.6300048828125,228.97000122070312,28204100.0
2024-12-13,AMZN,Technology,228.39999389648438,230.1999969482422,225.86000061035156,227.4600067138672,28768100.0
2024-12-16,AMZN,Technology,230.22999572753906,233.0,228.00999450683594,232.92999267578125,37552100.0
2024-12-17,AMZN,Technology,232.38999938964844,232.72999572753906,227.85000610351562,231.14999389648438,35948100.0
2024-12-18,AMZN,Technology,230.77000427246094,231.39999389648438,220.11000061035156,220.52000427246094,43281400.0
2024-12-19,AMZN,Technology,224.91000366210938,226.08999633789062,222.9199981689453,223.2899932861328,39918700.0
2024-12-20,AMZN,Technology,219.83999633789062,226.2100067138672,218.72999572753906,224.9199981689453,88279200.0
2024-12-23,AMZN,Technology,225.00999450683594,226.8800048828125,223.89999389648438,225.05999755859375,28070000.0
2024-12-24,AMZN,Technology,226.94000244140625,229.13999938964844,226.1300048828125,229.0500030517578,15007500.0
2024-12-26,AMZN,Technology,228.5,228.5,226.6699981689453,227.0500030517578,16146700.0
2024-12-27,AMZN,Technology,225.60000610351562,226.02999877929688,220.89999389648438,223.75,27367100.0
2024-12-30,AMZN,Technology,220.05999755859375,223.0,218.42999267578125,221.3000030517578,28321200.0
2024-12-31,AMZN,Technology,222.97000122070312,223.22999572753906,218.94000244140625,219.38999938964844,24819700.0
2024-12-02,META,Technology,577.0345718134193,594.0208708971044,575.1061345887051,592.3522338867188,12522400.0
2024-12-03,META,Technology,594.520463013781,613.7050010762927,590.7734853057109,613.1554565429688,14907200.0
2024-12-04,META,Technology,612.4659929347591,617.282115464708,604.6122815307718,613.2853393554688,14697000.0
2024-12-05,META,Technology,616.5826646645681,619.4003991271754,606.5607193426367,608.439208984375,8081200.0
2024-12-06,META,Technology,609.6082467951667,629.2823794750941,608.0395658524756,623.2672729492188,16935500.0
2024-12-09,META,Technology,623.4171345099019,625.8951772240001,605.681440124963,613.0755004882812,11426000.0
2024-12-10,META,Technology,617.0622705435762,625.0858279793719,612.2461479396557,618.8208618164062,10938900.0
2024-12-11,META,Technology,622.867550372131,637.8854652597508,621.0290675894443,632.1700439453125,10837200.0
2024-12-12,META,Technology,630.9910048638284,636.1468190198666,626.7044846004596,630.2815551757812,7474700.0
2024-12-13,META,Technology,626.7144335100988,630.5713687123745,616.3928033653502,619.8499755859375,8453300.0
2024-12-16,META,Technology,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375,10885600.0
2024-12-17,META,Technology,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062,12897800.0
2024-12-18,META,Technology,621.0,627.3599853515625,596.3200073242188,597.1900024414062,17075500.0
2024-12-19,META,Technology,610.3900146484375,611.52001953125,595.0,595.5700073242188,14958100.0
2024-12-20,META,Technology,590.5800170898438,603.1099853515625,580.0,585.25,48989400.0
2024-12-23,META,Technology,589.5999755859375,601.0900268554688,586.25,599.8499755859375,10205800.0
2024-12-24,META,Technology,602.719970703125,607.989990234375,599.280029296875,607.75,4726100.0
2024-12-26,META,Technology,605.47998046875,606.2999877929688,598.9400024414062,603.3499755859375,6081400.0
2024-12-27,META,Technology,599.4099731445312,601.8499755859375,589.7999877929688,599.8099975585938,8084200.0
2024-12-30,META,Technology,588.75,596.9400024414062,585.5800170898438,591.239990234375,7025900.0
2024-12-31,META,Technology,592.27001953125,593.969970703125,583.8499755859375,585.510009765625,6019500.0
2024-12-02,JNJ,Healthcare,154.75,155.0,153.92999267578125,154.8000030517578,6946500.0
2024-12-03,JNJ,Healthcare,154.8000030517578,154.8000030517578,152.30999755859375,152.36000061035156,8674400.0
2024-12-04,JNJ,Healthcare,151.2899932861328,151.55999755859375,149.75,150.47000122070312,10333100.0
2024-12-05,JNJ,Healthcare,150.0,150.3800048828125,148.9499969482422,149.52000427246094,7898100.0
2024-12-06,JNJ,Healthcare,149.38999938964844,150.0500030517578,148.3800048828125,149.30999755859375,8389600.0
2024-12-09,JNJ,Healthcare,149.2899932861328,150.88999938964844,148.44000244140625,149.60000610351562,8410300.0
2024-12-10,JNJ,Healthcare,149.92999267578125,150.8300018310547,148.3300018310547,149.22999572753906,9398700.0
2024-12-11,JNJ,Healthcare,148.5,148.5,146.3699951171875,146.63999938964844,13446700.0
2024-12-12,JNJ,Healthcare,147.1999969482422,147.77000427246094,146.00999450683594,146.24000549316406,6176300.0
2024-12-13,JNJ,Healthcare,145.66000366210938,146.92999267578125,145.0399932861328,146.6199951171875,8324900.0
2024-12-16,JNJ,Healthcare,146.72999572753906,147.25,143.52000427246094,143.85000610351562,8732400.0
2024-12-17,JNJ,Healthcare,143.83999633789062,146.66000366210938,143.7100067138672,146.41000366210938,10343000.0
2024-12-18,JNJ,Healthcare,145.67999267578125,146.74000549316406,144.6699981689453,144.75,9336100.0
2024-12-19,JNJ,Healthcare,144.13999938964844,145.22000122070312,143.3699951171875,143.5800018310547,9516700.0
2024-12-20,JNJ,Healthcare,143.0500030517578,145.47000122070312,142.75,144.47000122070312,17702800.0
2024-12-23,JNJ,Healthcare,144.6300048828125,145.3300018310547,143.4499969482422,145.27000427246094,8720800.0
2024-12-24,JNJ,Healthcare,145.0,145.85000610351562,144.3300018310547,145.85000610351562,3164100.0
2024-12-26,JNJ,Healthcare,145.50999450683594,146.3699951171875,145.08999633789062,145.5800018310547,4656300.0
2024-12-27,JNJ,Healthcare,144.8699951171875,146.60000610351562,144.67999267578125,145.0500030517578,5588300.0
2024-12-30,JNJ,Healthcare,144.83999633789062,144.8800048828125,142.9499969482422,143.33999633789062,6268700.0
2024-12-31,JNJ,Healthcare,143.75999450683594,144.6699981689453,143.30999755859375,144.6199951171875,5811400.0
2024-12-02,PFE,Healthcare,25.64601773863699,25.79357788143131,25.31154708092772,25.400083541870117,43866400.0
2024-12-03,PFE,Healthcare,25.409919361852147,25.47878063192924,25.104961504512634,25.144309997558594,49064300.0
2024-12-04,PFE,Healthcare,25.03610063527418,25.085286721451343,24.77049126672811,24.819677352905273,42541500.0
2024-12-05,PFE,Healthcare,24.819678343274905,25.370572287351575,24.731141883560046,25.28203582763672,43647900.0
2024-12-06,PFE,Healthcare,25.321383918420217,25.675529751622822,25.173823780028783,25.311546325683594,31830700.0
2024-12-09,PFE,Healthcare,25.34105883578975,26.010000124171192,25.163985921061844,25.67552947998047,37464800.0
2024-12-10,PFE,Healthcare,25.675529248660503,25.685366841204416,25.095124422872086,25.15414810180664,43280500.0
2024-12-11,PFE,Healthcare,24.967237487765676,25.09512431395256,24.760653674226894,24.819677352905273,39569400.0
2024-12-12,PFE,Healthcare,24.77049266754798,25.065612953958414,24.652443427186395,24.9574031829834,38705100.0
2024-12-13,PFE,Healthcare,24.92788960918657,25.242685071677393,24.849190743563863,25.163986206054688,29043600.0
2024-12-16,PFE,Healthcare,25.173824214908734,25.33122194875585,24.80984078268166,24.839353561401367,40194000.0
2024-12-17,PFE,Healthcare,25.47878098124228,26.02967302574063,25.439432487656855,26.00016212463379,71440300.0
2024-12-18,PFE,Healthcare,25.764066708382114,26.08869976965554,25.439433647108686,25.468944549560547,47575100.0
2024-12-19,PFE,Healthcare,25.282035562123,25.665692299305537,25.16398632496662,25.35089683532715,50324700.0
2024-12-20,PFE,Healthcare,25.28203501739482,26.059186067805797,25.28203501739482,25.93130111694336,116340100.0
2024-12-23,PFE,Healthcare,25.931301696447388,26.314958433937466,25.76406637153369,26.27560806274414,35350400.0
2024-12-24,PFE,Healthcare,26.15756033091498,26.334633246116162,25.950974637737286,26.30512046813965,19716400.0
2024-12-26,PFE,Healthcare,26.206746809232218,26.2854456753492,26.04934907699825,26.128047943115234,31406000.0
2024-12-27,PFE,Healthcare,26.000162248579944,26.413331753005565,25.99032465605446,26.18707275390625,35218300.0
2024-12-30,PFE,Healthcare,26.04934960944631,26.14772366318555,25.81325300626955,25.990325927734375,32859100.0
2024-12-31,PFE,Healthcare,25.97065061294279,26.216584807906887,25.931302117439614,26.09853744506836,27085500.0
2024-12-02,MRNA,Healthcare,43.33000183105469,44.659000396728516,42.06999969482422,44.2599983215332,6832800.0
2024-12-03,MRNA,Healthcare,43.97999954223633,44.25,42.36000061035156,42.58000183105469,7192600.0
2024-12-04,MRNA,Healthcare,42.7599983215332,42.79999923706055,41.47600173950195,41.630001068115234,5010900.0
2024-12-05,MRNA,Healthcare,41.900001525878906,44.45000076293945,41.744998931884766,42.939998626708984,8084200.0
2024-12-06,MRNA,Healthcare,43.52000045776367,46.619998931884766,43.15999984741211,44.439998626708984,8742700.0
2024-12-09,MRNA,Healthcare,44.77000045776367,47.41299819946289,44.099998474121094,45.650001525878906,7292500.0
2024-12-10,MRNA,Healthcare,45.36000061035156,45.4900016784668,41.05500030517578,41.5099983215332,10482700.0
2024-12-11,MRNA,Healthcare,41.900001525878906,43.25,41.060001373291016,42.86000061035156,5619300.0
2024-12-12,MRNA,Healthcare,42.54999923706055,43.79999923706055,41.70000076293945,42.81999969482422,5236600.0
2024-12-13,MRNA,Healthcare,42.23500061035156,42.689998626708984,41.380001068115234,41.83000183105469,4862100.0
2024-12-16,MRNA,Healthcare,42.15999984741211,44.380001068115234,41.279998779296875,41.84000015258789,8038300.0
2024-12-17,MRNA,Healthcare,41.849998474121094,43.16999816894531,40.630001068115234,40.7599983215332,6266800.0
2024-12-18,MRNA,Healthcare,40.04999923706055,41.724998474121094,38.20000076293945,38.36000061035156,8573000.0
2024-12-19,MRNA,Healthcare,38.560001373291016,39.869998931884766,37.439998626708984,39.560001373291016,7497500.0
2024-12-20,MRNA,Healthcare,39.20000076293945,40.83000183105469,39.119998931884766,39.38999938964844,35482900.0
2024-12-23,MRNA,Healthcare,39.189998626708984,40.34000015258789,38.52000045776367,39.59000015258789,5112300.0
2024-12-24,MRNA,Healthcare,39.59000015258789,40.35499954223633,38.75,40.27000045776367,2521900.0
2024-12-26,MRNA,Healthcare,39.560001373291016,40.54999923706055,39.2400016784668,40.43000030517578,4234500.0
2024-12-27,MRNA,Healthcare,40.35499954223633,41.4900016784668,39.79399871826172,40.130001068115234,4825100.0
2024-12-30,MRNA,Healthcare,39.73500061035156,40.5,38.880001068115234,39.380001068115234,5515000.0
2024-12-31,MRNA,Healthcare,39.709999084472656,41.790000915527344,39.38999938964844,41.58000183105469,7573700.0
2024-12-02,UNH,Healthcare,611.6539884886568,611.6539884886568,598.4745579978784,606.1949462890625,3364900.0
2024-12-03,UNH,Healthcare,608.5160023623235,613.3973044611947,602.5090737748694,602.91748046875,2329900.0
2024-12-04,UNH,Healthcare,608.6854003415343,620.4502736062433,604.6508261646666,608.4562377929688,4147600.0
2024-12-05,UNH,Healthcare,603.325954171487,606.6631299986327,571.6972662023405,576.7578125,5943700.0
2024-12-06,UNH,Healthcare,579.8858081061877,579.8858081061877,542.0609164207237,547.5199584960938,13003600.0
2024-12-09,UNH,Healthcare,552.0,562.97998046875,544.6400146484375,560.6199951171875,7684700.0
2024-12-10,UNH,Healthcare,562.0,567.75,557.030029296875,565.1900024414062,5360600.0
2024-12-11,UNH,Healthcare,555.6599731445312,558.0999755859375,532.6699829101562,533.530029296875,10363000.0
2024-12-12,UNH,Healthcare,531.530029296875,534.0,514.1900024414062,515.760009765625,9403800.0
2024-12-13,UNH,Healthcare,515.6400146484375,527.530029296875,510.7200012207031,520.47998046875,8202900.0
2024-12-16,UNH,Healthcare,518.0,521.7000122070312,496.0799865722656,498.5,8880000.0
2024-12-17,UNH,Healthcare,487.0,495.6000061035156,475.82000732421875,485.5199890136719,14132700.0
2024-12-18,UNH,Healthcare,488.42999267578125,506.5400085449219,486.0,499.7200012207031,10147600.0
2024-12-19,UNH,Healthcare,500.1400146484375,503.6499938964844,486.239990234375,489.25,7418100.0
2024-12-20,UNH,Healthcare,489.2900085449219,502.6400146484375,488.7300109863281,500.1300048828125,10956900.0
2024-12-23,UNH,Healthcare,500.760009765625,508.7799987792969,499.04998779296875,506.3399963378906,4286000.0
2024-12-24,UNH,Healthcare,504.3999938964844,506.1000061035156,500.5899963378906,506.1000061035156,1824400.0
2024-12-26,UNH,Healthcare,505.6499938964844,512.219970703125,504.7300109863281,511.1499938964844,3387000.0
2024-12-27,UNH,Healthcare,509.4200134277344,513.1799926757812,507.79998779296875,509.989990234375,3471800.0
2024-12-30,UNH,Healthcare,506.8599853515625,509.7300109863281,500.6600036621094,507.79998779296875,5408600.0
2024-12-31,UNH,Healthcare,509.3500061035156,511.0,503.3399963378906,505.8599853515625,4214000.0
2024-12-02,CVS,Healthcare,58.95079552498287,59.000167296552284,57.87447433074098,58.33857727050781,11633700.0
2024-12-03,CVS,Healthcare,59.168031551417066,59.296401169825145,58.28920121802843,58.44719314575195,9011500.0
2024-12-04,CVS,Healthcare,58.25957756810779,58.60518372491757,57.05488679267152,57.32149887084961,7953800.0
2024-12-05,CVS,Healthcare,57.41037019044037,57.548612654673754,55.76132970019265,56.14643478393555,9063500.0
2024-12-06,CVS,Healthcare,56.284677419020994,56.432796497906175,54.54676622980144,54.59613800048828,9635200.0
2024-12-09,CVS,Healthcare,54.43814616887084,55.563839116517045,54.26040478062937,55.36634826660156,11535000.0
2024-12-10,CVS,Healthcare,55.29722861386701,55.29722861386701,53.79630338518594,54.4578971862793,12685400.0
2024-12-11,CVS,Healthcare,53.81605147424125,54.151784790074636,51.08081317665076,51.110435485839844,17925000.0
2024-12-12,CVS,Healthcare,50.85370117179986,51.51529120421147,48.8491778455575,48.95779800415039,22510300.0
2024-12-13,CVS,Healthcare,48.52331789347506,49.313277555188115,47.407497752466426,48.750431060791016,17647700.0
2024-12-16,CVS,Healthcare,48.39494559253599,48.5035657462888,45.7979535838307,46.01519012451172,20783500.0
2024-12-17,CVS,Healthcare,45.393099669786366,45.709083521335955,43.378699791039274,43.48731994628906,29444300.0
2024-12-18,CVS,Healthcare,44.23778186954278,46.034941487252425,44.030418167535835,44.71175765991211,26201900.0
2024-12-19,CVS,Healthcare,43.734181213751576,44.72163166102441,43.05283799436563,43.2305793762207,26006200.0
2024-12-20,CVS,Healthcare,43.17133507669613,44.208157300569965,43.13183615447772,43.80330276489258,21447300.0
2024-12-23,CVS,Healthcare,43.793427080822724,43.82305315652788,43.01334406797998,43.586063385009766,16405000.0
2024-12-24,CVS,Healthcare,43.447820458708506,43.69468307495117,43.181208381147485,43.69468307495117,5922700.0
2024-12-26,CVS,Healthcare,43.58606348388505,45.116610970986684,43.4576938670705,44.35627365112305,11335500.0
2024-12-27,CVS,Healthcare,44.139038660856535,44.49452144803836,43.68481232915743,43.93167495727539,10563800.0
2024-12-30,CVS,Healthcare,43.6848108500422,43.87242508500253,43.10221491673681,43.388572692871094,12153700.0
2024-12-31,CVS,Healthcare,43.289830250903755,44.46489499473906,43.17133724512135,44.32665252685547,11688400.0
2024-12-02,JPM,Finance,248.26778849471495,248.96418878390705,243.7710084867508,244.9847412109375,8899700.0
2024-12-03,JPM,Finance,246.95457089176415,247.76040662051892,243.37307707725535,243.56210327148438,6657700.0
2024-12-04,JPM,Finance,243.44270706786145,244.08937641952528,240.9853969283927,242.14938354492188,7346300.0
2024-12-05,JPM,Finance,244.1291550393353,245.90995111723822,243.36310714463656,244.21868896484375,6572500.0
2024-12-06,JPM,Finance,244.43756067149485,246.46708740598135,243.58197884820888,246.0890350341797,5519700.0
2024-12-09,JPM,Finance,245.86023034433947,246.59641844728662,242.50753536222547,242.55728149414062,7076500.0
2024-12-10,JPM,Finance,242.63687392521467,246.68596924061316,240.9754563345477,241.61216735839844,9108300.0
2024-12-11,JPM,Finance,242.74630334796117,243.01492031119088,240.93564740525497,242.27871704101562,7884400.0
2024-12-12,JPM,Finance,241.7514343691385,242.8457884981085,239.8014984248976,240.2889862060547,6113800.0
2024-12-13,JPM,Finance,240.826229300375,241.47288346827003,237.91127601680827,238.70716857910156,10392700.0
2024-12-16,JPM,Finance,239.3737208181687,239.43341010292062,236.29960121034233,238.34901428222656,9032000.0
2024-12-17,JPM,Finance,237.42378769707875,237.79189692481114,235.41417757766476,237.13528442382812,8083600.0
2024-12-18,JPM,Finance,237.77198790424498,237.84163552201633,228.35064474231106,229.1863250732422,11322400.0
2024-12-19,JPM,Finance,231.0765738775413,235.145555336821,231.0765738775413,231.76303100585938,11790800.0
2024-12-20,JPM,Finance,230.7283726177246,237.98092445119713,230.40006636539076,236.3791961669922,32348400.0
2024-12-23,JPM,Finance,234.85705887299403,237.39394460450575,233.67317076874826,237.16513061523438,8611500.0
2024-12-24,JPM,Finance,238.19978002172329,241.2440702203671,237.84164430699957,241.0649871826172,3729100.0
2024-12-26,JPM,Finance,240.18949606097792,242.01009512044095,239.55278506589693,241.89071655273438,4451800.0
2024-12-27,JPM,Finance,241.47288617839604,242.13944184243607,238.8066483418477,239.93084716796875,5730200.0
2024-12-30,JPM,Finance,237.5431854554455,239.60254174095516,235.89171102101358,238.09036254882812,5723800.0
2024-12-31,JPM,Finance,238.81659717400623,240.19945457908702,237.8018338065609,238.4783477783203,4871000.0
2024-12-02,GS,Finance,608.0,611.9099731445312,601.2999877929688,601.7100219726562,1804100.0
2024-12-03,GS,Finance,608.9600219726562,611.4199829101562,600.7999877929688,602.0800170898438,1718100.0
2024-12-04,GS,Finance,603.0,604.280029296875,596.760009765625,598.7100219726562,1617300.0
2024-12-05,GS,Finance,600.530029296875,606.5599975585938,596.3499755859375,596.7999877929688,1672800.0
2024-12-06,GS,Finance,597.1599731445312,600.0,594.3699951171875,599.6799926757812,1405700.0
2024-12-09,GS,Finance,598.989990234375,603.0,593.719970703125,594.1199951171875,1633200.0
2024-12-10,GS,Finance,590.0,596.27001953125,583.760009765625,585.030029296875,2600800.0
2024-12-11,GS,Finance,590.1199951171875,593.7100219726562,586.9000244140625,592.5599975585938,2195300.0
2024-12-12,GS,Finance,592.5900268554688,596.3200073242188,588.6099853515625,591.6099853515625,1218400.0
2024-12-13,GS,Finance,594.0,595.0,585.0800170898438,585.47998046875,1215000.0
2024-12-16,GS,Finance,588.0,588.27001953125,578.7000122070312,586.3300170898438,1713300.0
2024-12-17,GS,Finance,580.8400268554688,581.6099853515625,572.2899780273438,574.6799926757812,2314100.0
2024-12-18,GS,Finance,577.489990234375,579.469970703125,544.489990234375,550.25,3271600.0
2024-12-19,GS,Finance,561.4400024414062,567.0,553.5999755859375,553.989990234375,2753300.0
2024-12-20,GS,Finance,554.9400024414062,572.9000244140625,553.3800048828125,566.0999755859375,4515900.0
2024-12-23,GS,Finance,565.0,571.6400146484375,561.7999877929688,570.780029296875,1519500.0
2024-12-24,GS,Finance,574.2000122070312,582.7899780273438,571.3599853515625,582.7899780273438,913400.0
2024-12-26,GS,Finance,578.1500244140625,582.5900268554688,577.5,581.22998046875,1092000.0
2024-12-27,GS,Finance,577.0,581.9600219726562,571.3499755859375,576.1799926757812,1486000.0
2024-12-30,GS,Finance,567.27001953125,576.02001953125,565.0999755859375,573.5499877929688,1265900.0
2024-12-31,GS,Finance,575.0700073242188,576.9199829101562,570.4000244140625,572.6199951171875,1055800.0
2024-12-02,BAC,Finance,47.47590978525815,47.55546526230159,46.590829970584295,46.779781341552734,35891500.0
2024-12-03,BAC,Finance,47.10795371578736,47.21734581580832,46.39193925004117,46.560997009277344,38123800.0
2024-12-04,BAC,Finance,46.4317129084559,46.52121518666517,45.87481321612678,46.11348342895508,24941300.0
2024-12-05,BAC,Finance,46.30243707100082,46.97867569664494,46.24276761805758,46.7400016784668,31572100.0
2024-12-06,BAC,Finance,47.060001373291016,47.060001373291016,46.400001525878906,46.75,28931700.0
2024-12-09,BAC,Finance,46.560001373291016,46.75,45.900001525878906,45.90999984741211,34660900.0
2024-12-10,BAC,Finance,45.90999984741211,46.290000915527344,45.59000015258789,45.75,35665800.0
2024-12-11,BAC,Finance,46.0,46.15999984741211,45.470001220703125,46.08000183105469,36790500.0
2024-12-12,BAC,Finance,46.13999938964844,46.470001220703125,45.91999816894531,46.08000183105469,24017300.0
2024-12-13,BAC,Finance,46.09000015258789,46.099998474121094,45.380001068115234,45.66999816894531,32902300.0
2024-12-16,BAC,Finance,45.59000015258789,45.68000030517578,45.15999984741211,45.470001220703125,27330400.0
2024-12-17,BAC,Finance,45.189998626708984,45.189998626708984,44.619998931884766,45.04999923706055,33054600.0
